,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,charges_range,Product_Category_Grade,Selling_Price,test_or_train
4072,23.0,222.0,1.0,5.0,0.0,57.0,0.0,345.0,14.0,2746.0,3661.0,2.0,20.0,3530.240928,1.0
4073,42.0,266.0,1.0,9.0,0.0,96.0,0.0,621.0,15.0,819.0,2435.0,3.0,36.0,2218.033664,1.0
4074,25.0,212.0,1.0,8.0,0.0,33.0,0.0,212.0,8.0,3867.0,5843.0,1.0,32.0,5058.2028,1.0
4075,25.0,141.0,1.0,5.0,0.0,62.0,0.0,287.0,10.0,1928.0,7770.0,1.0,20.0,5089.4415,1.0
4076,44.0,108.0,1.0,8.0,0.0,46.0,1.0,251.0,4.0,6545.0,9653.0,1.0,32.0,1244.9668900000001,1.0
4077,0.0,214.0,1.0,3.0,2.0,2.0,0.0,369.0,13.0,2162.0,2947.0,2.0,14.0,2926.527318,1.0
4078,30.0,224.0,1.0,7.0,0.0,80.0,0.0,186.0,9.0,7072.0,10137.0,0.0,28.0,8600.2796,1.0
4079,3.0,240.0,1.0,6.0,0.0,25.0,0.0,105.0,9.0,7122.0,9667.0,0.0,24.0,8485.79235,1.0
4080,42.0,40.0,1.0,5.0,0.0,81.0,0.0,273.0,6.0,3373.0,4505.0,1.0,20.0,4153.673215999999,1.0
4081,3.0,201.0,0.0,6.0,0.0,19.0,0.0,114.0,5.0,7086.0,10088.0,0.0,24.0,8704.419471,1.0
4082,24.0,54.0,1.0,8.0,1.0,77.0,0.0,209.0,8.0,5130.0,7094.0,1.0,33.0,6262.6311,1.0
4083,33.0,195.0,0.0,4.0,0.0,80.0,0.0,203.0,14.0,3875.0,5683.0,1.0,16.0,4876.444475,1.0
4084,22.0,158.0,1.0,1.0,3.0,25.0,0.0,226.0,17.0,10142.0,13404.0,1.0,7.0,11988.96248,1.0
4085,12.0,158.0,1.0,0.0,3.0,4.0,1.0,271.0,17.0,4645.0,14815.0,1.0,3.0,1502.4807369999999,1.0
4086,22.0,156.0,1.0,7.0,2.0,22.0,0.0,178.0,8.0,1426.0,3451.0,0.0,30.0,2611.903875,1.0
4087,15.0,229.0,1.0,4.0,0.0,84.0,0.0,254.0,14.0,8992.0,12634.0,1.0,16.0,10922.55718,1.0
4088,0.0,10.0,1.0,7.0,3.0,38.0,0.0,183.0,7.0,425.0,1151.0,0.0,31.0,969.121125,1.0
4089,34.0,196.0,1.0,0.0,0.0,63.0,0.0,272.0,11.0,3075.0,4336.0,1.0,0.0,3941.7642,1.0
4090,23.0,14.0,1.0,1.0,0.0,67.0,0.0,213.0,16.0,1121.0,6417.0,1.0,4.0,3948.1497,1.0
4091,14.0,188.0,1.0,0.0,0.0,12.0,1.0,349.0,13.0,6136.0,9239.0,2.0,0.0,1206.852803,1.0
4092,15.0,82.0,1.0,3.0,0.0,27.0,0.0,368.0,12.0,2090.0,5926.0,2.0,12.0,4369.857975,1.0
4093,36.0,87.0,0.0,5.0,0.0,36.0,0.0,267.0,5.0,2326.0,3331.0,1.0,20.0,3089.167725,1.0
4094,43.0,195.0,1.0,6.0,0.0,70.0,0.0,119.0,7.0,5305.0,6766.0,0.0,24.0,6097.1328,1.0
4095,31.0,116.0,1.0,0.0,2.0,39.0,0.0,326.0,7.0,761.0,2131.0,2.0,2.0,1768.577475,1.0
4096,29.0,222.0,1.0,0.0,0.0,4.0,0.0,305.0,7.0,1239.0,3220.0,2.0,0.0,2535.806394,1.0
4097,7.0,89.0,1.0,0.0,1.0,86.0,0.0,347.0,17.0,5929.0,9064.0,2.0,1.0,7743.110143999999,1.0
4098,14.0,137.0,0.0,7.0,2.0,58.0,0.0,135.0,6.0,1861.0,3776.0,0.0,30.0,2936.276784,1.0
4099,1.0,222.0,1.0,0.0,0.0,21.0,1.0,301.0,13.0,2261.0,6023.0,2.0,0.0,665.5888575,1.0
4100,32.0,14.0,0.0,8.0,0.0,84.0,0.0,259.0,3.0,1562.0,6185.0,1.0,32.0,4074.135296,1.0
4101,25.0,87.0,1.0,9.0,2.0,85.0,0.0,628.0,16.0,4593.0,6285.0,3.0,38.0,5988.20992,1.0
4102,8.0,158.0,1.0,6.0,3.0,84.0,1.0,149.0,7.0,8544.0,12346.0,0.0,27.0,1567.29767,1.0
4103,20.0,150.0,1.0,3.0,0.0,48.0,0.0,399.0,17.0,2335.0,5746.0,2.0,12.0,4417.913232,1.0
4104,43.0,230.0,1.0,4.0,1.0,69.0,0.0,257.0,17.0,2140.0,12911.0,1.0,17.0,7717.3371,1.0
4105,46.0,194.0,1.0,5.0,0.0,92.0,0.0,244.0,9.0,4935.0,6279.0,1.0,20.0,5771.722879999999,1.0
4106,47.0,123.0,1.0,6.0,0.0,60.0,0.0,112.0,6.0,7304.0,9824.0,0.0,24.0,8485.81435,1.0
4107,39.0,195.0,1.0,5.0,0.0,43.0,1.0,302.0,5.0,7233.0,9738.0,2.0,20.0,1310.32093,1.0
4108,37.0,77.0,1.0,4.0,0.0,5.0,0.0,203.0,10.0,4261.0,5990.0,1.0,16.0,5333.096637,1.0
4109,20.0,143.0,0.0,6.0,2.0,23.0,0.0,131.0,7.0,996.0,4753.0,0.0,26.0,2999.991225,1.0
4110,13.0,143.0,1.0,5.0,2.0,39.0,1.0,234.0,9.0,1365.0,4944.0,1.0,22.0,507.4292475,1.0
4111,30.0,232.0,1.0,0.0,2.0,11.0,0.0,349.0,8.0,3654.0,6513.0,2.0,2.0,5436.0263429999995,1.0
4112,7.0,232.0,1.0,5.0,2.0,46.0,0.0,232.0,10.0,5273.0,7209.0,1.0,22.0,6407.9648640000005,1.0
4113,22.0,181.0,0.0,3.0,0.0,42.0,0.0,362.0,12.0,7778.0,10724.0,2.0,12.0,9562.50576,1.0
4114,22.0,244.0,0.0,2.0,2.0,83.0,0.0,155.0,16.0,3221.0,6178.0,0.0,10.0,4792.006912,1.0
4115,30.0,195.0,1.0,3.0,0.0,36.0,0.0,392.0,11.0,5544.0,8140.0,2.0,12.0,7223.426175,1.0
4116,21.0,123.0,1.0,3.0,0.0,74.0,0.0,350.0,12.0,6596.0,8534.0,2.0,12.0,7844.8392,1.0
4117,12.0,199.0,1.0,5.0,0.0,1.0,0.0,294.0,9.0,600.0,2262.0,1.0,20.0,1725.547428,1.0
4118,45.0,158.0,1.0,5.0,3.0,21.0,0.0,282.0,7.0,5378.0,12049.0,1.0,23.0,8979.096,1.0
4119,32.0,238.0,1.0,6.0,2.0,36.0,0.0,125.0,5.0,2814.0,5680.0,0.0,26.0,4363.1847,1.0
4120,26.0,188.0,1.0,7.0,0.0,38.0,0.0,239.5,3.0,3325.0,4723.0,1.0,28.0,4202.676975,1.0
4121,46.0,189.0,1.0,9.0,0.0,28.0,0.0,589.0,7.0,4430.0,6080.0,3.0,36.0,5833.0608,1.0
4122,13.0,195.0,1.0,7.0,0.0,90.0,0.0,116.0,4.0,4534.0,5803.0,0.0,28.0,5210.443392,1.0
4123,24.0,40.0,1.0,2.0,0.0,8.0,0.0,141.0,17.0,3360.0,4676.0,0.0,8.0,4165.413417,1.0
4124,5.0,230.0,1.0,1.0,1.0,24.0,0.0,211.0,13.0,6296.0,14104.0,1.0,5.0,10398.19935,1.0
4125,49.0,172.0,1.0,7.0,0.0,4.0,0.0,123.0,7.0,1768.0,3113.0,0.0,28.0,2564.953479,1.0
4126,0.0,116.0,1.0,9.0,2.0,38.0,0.0,506.0,10.5,2481.0,6680.0,3.0,38.0,5079.718875,1.0
4127,37.0,3.0,0.0,7.0,0.0,94.0,0.0,144.0,6.0,3745.0,4491.0,0.0,28.0,4203.061632,1.0
4128,23.0,17.0,1.0,3.0,0.0,83.0,1.0,381.0,16.0,1174.0,1572.0,2.0,12.0,259.636608,1.0
4129,43.0,232.0,1.0,2.0,2.0,92.0,0.0,128.0,15.0,2938.0,4641.0,0.0,10.0,3866.6862079999996,1.0
4130,8.0,222.0,0.0,7.0,0.0,64.0,0.0,167.0,2.0,3720.0,5824.0,0.0,28.0,4890.5505,1.0
4131,39.0,172.0,1.0,6.0,0.0,11.0,0.0,109.0,6.0,2515.0,3777.0,0.0,24.0,3256.564311,1.0
4132,6.0,116.0,0.0,2.0,2.0,23.0,1.0,158.0,10.0,1098.0,6506.0,0.0,10.0,593.083575,1.0
4133,49.0,1.0,1.0,3.0,0.0,28.0,0.0,375.0,12.0,787.0,4229.0,2.0,12.0,2878.794975,1.0
4134,28.0,183.0,0.0,3.0,0.0,18.0,0.0,355.0,11.0,3317.0,5126.0,2.0,12.0,4580.681886,1.0
4135,11.0,232.0,0.0,6.0,0.0,43.0,0.0,144.0,9.0,3754.0,5254.0,0.0,24.0,4622.276879999999,1.0
4136,11.0,144.0,0.0,6.0,0.0,99.0,1.0,148.0,8.0,2350.0,3301.0,0.0,24.0,439.93635839999996,1.0
4137,0.0,137.0,0.0,2.0,2.0,83.0,0.0,104.0,5.0,1928.0,2951.0,0.0,10.0,2508.076032,1.0
4138,11.0,241.0,0.0,5.0,2.0,77.0,0.0,269.5,14.0,1419.0,3884.0,1.0,22.0,2925.6579,1.0
4139,49.0,116.0,1.0,4.0,2.0,83.0,0.0,251.0,17.0,1741.0,9149.0,1.0,18.0,5667.456256,1.0
4140,3.0,195.0,1.0,5.0,0.0,12.0,0.0,250.0,11.0,6107.0,7993.0,1.0,20.0,7307.029224,1.0
4141,25.0,227.0,1.0,5.0,3.0,99.0,1.0,214.0,14.0,184.0,1088.0,1.0,23.0,125.79557759999999,1.0
4142,18.0,87.0,1.0,7.0,2.0,48.0,0.0,179.0,2.0,4732.0,6337.0,0.0,30.0,5678.036496,1.0
4143,31.0,183.0,1.0,1.0,2.0,88.0,0.0,225.0,17.0,5400.0,6840.0,1.0,6.0,6263.88224,1.0
4144,47.0,195.0,1.0,9.0,0.0,64.0,0.0,546.0,12.0,2638.0,3971.0,3.0,36.0,3815.9253,1.0
4145,31.0,77.0,0.0,8.0,0.0,63.0,0.0,260.0,9.0,4073.0,6302.0,1.0,32.0,5397.6483,1.0
4146,29.0,222.0,0.0,5.0,0.0,71.0,0.0,322.0,5.0,1482.0,2777.0,2.0,20.0,2428.0344,1.0
4147,12.0,52.0,0.0,9.0,0.0,35.0,0.0,618.0,8.0,1356.0,3471.0,3.0,36.0,3025.846425,1.0
4148,48.0,183.0,0.0,4.0,0.0,5.0,0.0,283.0,14.0,3272.0,4745.0,1.0,16.0,4296.680289,1.0
4149,17.0,10.0,1.0,7.0,3.0,5.0,0.0,166.0,1.0,292.0,1316.0,0.0,31.0,969.982992,1.0
4150,6.0,39.0,1.0,6.0,2.0,21.0,1.0,132.0,5.0,1014.0,1341.0,0.0,26.0,196.02221630000003,1.0
4151,18.0,163.0,1.0,0.0,0.0,85.0,0.0,250.0,5.0,4265.0,6530.0,1.0,0.0,5568.83712,1.0
4152,30.0,116.0,1.0,2.0,2.0,93.0,0.0,166.0,5.0,5280.0,12360.0,0.0,10.0,8860.948096,1.0
4153,17.0,41.0,1.0,4.0,0.0,10.0,0.0,207.0,12.0,4190.0,6201.0,1.0,16.0,5408.189127000001,1.0
4154,10.0,214.0,1.0,6.0,2.0,29.0,0.0,115.0,5.0,2333.0,3548.0,0.0,26.0,3049.327575,1.0
4155,36.0,189.0,0.0,8.0,0.0,81.0,0.0,241.0,8.0,2135.0,3667.0,1.0,32.0,3099.041792,1.0
4156,20.0,175.0,1.0,5.0,2.0,71.0,0.0,319.0,6.0,4680.0,10682.0,2.0,22.0,7924.5639,1.0
4157,43.0,224.0,0.0,7.0,1.0,82.0,0.0,184.0,3.0,3001.0,3853.0,0.0,29.0,3560.016768,1.0
4158,29.0,177.0,0.0,3.0,0.0,78.0,0.0,391.0,12.0,2794.0,8093.0,2.0,12.0,5782.6197,1.0
4159,42.0,5.0,1.0,0.0,2.0,90.0,1.0,289.0,15.0,4924.0,7257.0,1.0,2.0,944.4965376,1.0
4160,49.0,186.0,1.0,2.0,1.0,59.0,1.0,138.0,15.0,5623.0,7766.0,0.0,9.0,1019.812162,1.0
4161,5.0,29.0,0.0,3.0,0.0,18.0,0.0,371.0,16.0,3466.0,6387.0,2.0,12.0,5304.849462,1.0
4162,6.0,188.0,0.0,9.0,0.0,56.0,1.0,526.0,8.0,3861.0,6386.0,3.0,36.0,842.612544,1.0
4163,27.0,108.0,1.0,2.0,0.0,98.0,0.0,133.0,17.0,9831.0,13273.0,0.0,8.0,11536.09318,1.0
4164,40.0,139.0,1.0,9.0,0.0,84.0,0.0,636.0,6.0,3985.0,5228.0,3.0,36.0,5169.728256,1.0
4165,16.0,261.0,1.0,0.0,2.0,45.0,0.0,306.0,8.0,3979.0,6066.0,2.0,2.0,5298.391872,1.0
4166,0.0,222.0,1.0,0.0,0.0,47.0,1.0,282.0,14.0,2738.0,4224.0,1.0,0.0,561.5633448,1.0
4167,18.0,123.0,0.0,9.0,0.0,56.0,0.0,477.0,9.0,5746.0,7754.0,3.0,36.0,7186.788288,1.0
4168,9.0,265.0,1.0,5.0,0.0,83.0,0.0,339.0,11.0,616.0,3005.0,2.0,20.0,2120.5085440000003,1.0
4169,42.0,158.0,0.0,8.0,3.0,91.0,0.0,203.0,7.0,2325.0,15387.0,1.0,35.0,8934.66112,1.0
4170,25.0,194.0,0.0,9.0,0.0,91.0,0.0,532.0,12.0,5798.0,7508.0,3.0,36.0,7089.401088,1.0
4171,0.0,123.0,0.0,1.0,0.0,92.0,0.0,238.0,13.0,5751.0,7585.0,1.0,4.0,6815.098752,1.0
4172,12.0,193.0,0.0,8.0,0.0,76.0,0.0,255.0,3.0,3112.0,5119.0,1.0,32.0,4328.0127,1.0
4173,23.0,144.0,1.0,0.0,0.0,14.0,0.0,319.0,17.0,3770.0,5517.0,2.0,0.0,4969.892961,1.0
4174,12.0,195.0,1.0,7.0,0.0,39.0,1.0,120.0,10.0,6938.0,9253.0,0.0,28.0,1230.45615,1.0
4175,48.0,3.0,1.0,2.0,0.0,48.0,0.0,157.0,17.0,1244.0,3552.0,0.0,8.0,2542.701888,1.0
4176,45.0,46.0,0.0,1.0,0.0,76.0,0.0,244.0,17.0,7421.0,10124.0,1.0,4.0,8941.0959,1.0
4177,3.0,222.0,0.0,0.0,0.0,65.0,1.0,349.0,6.0,4142.0,5198.0,2.0,0.0,745.7373,1.0
4178,12.0,123.0,1.0,1.0,0.0,31.0,0.0,248.0,13.0,3756.0,5058.0,1.0,4.0,4649.078175,1.0
4179,21.0,214.0,0.0,4.0,2.0,36.0,1.0,253.0,15.0,2471.0,3467.0,1.0,18.0,482.7575813,1.0
4180,50.0,123.0,0.0,4.0,0.0,2.0,0.0,284.0,15.0,3402.0,5084.0,1.0,16.0,4532.906664,1.0
4181,23.0,195.0,1.0,7.0,0.0,44.0,0.0,181.0,7.0,4186.0,5541.0,0.0,28.0,5015.59344,1.0
4182,11.0,189.0,1.0,1.0,0.0,47.0,1.0,222.0,15.0,2754.0,6390.0,1.0,4.0,715.5201744,1.0
4183,50.0,201.0,1.0,6.0,0.0,86.0,0.0,119.0,8.0,9481.0,11267.0,0.0,24.0,10350.08128,1.0
4184,34.0,57.0,1.0,9.0,0.0,3.0,0.0,559.0,6.0,2764.0,4399.0,3.0,36.0,4142.235735,1.0
4185,5.0,123.0,0.0,7.0,0.0,53.0,0.0,181.0,1.0,8293.0,11090.0,0.0,28.0,9810.279792,1.0
4186,26.0,96.0,1.0,6.0,0.0,17.0,0.0,129.0,8.0,753.0,5809.0,0.0,24.0,3412.2787380000004,1.0
4187,2.0,195.0,1.0,0.0,0.0,64.0,0.0,252.0,16.0,4108.0,5734.0,1.0,0.0,5129.0613,1.0
4188,21.0,183.0,1.0,8.0,0.0,64.0,0.0,286.0,6.0,6079.0,8737.0,1.0,32.0,7621.4556,1.0
4189,27.0,116.0,1.0,0.0,2.0,93.0,0.0,290.0,14.0,2056.0,5534.0,1.0,2.0,4031.409536,1.0
4190,49.0,181.0,0.0,0.0,0.0,41.0,0.0,253.0,8.0,5664.0,7188.0,1.0,0.0,6641.3615039999995,1.0
4191,47.0,181.0,0.0,2.0,0.0,36.0,0.0,128.0,6.0,7439.0,10707.0,0.0,8.0,9183.4239,1.0
4192,36.0,77.0,0.0,9.0,0.0,60.0,0.0,525.0,7.0,2381.0,3594.0,3.0,36.0,3435.511725,1.0
4193,42.0,45.0,1.0,6.0,2.0,88.0,1.0,113.0,5.0,1112.0,2171.0,0.0,26.0,259.5065088,1.0
4194,4.0,194.0,1.0,0.0,0.0,68.0,0.0,327.0,12.0,8210.0,11763.0,2.0,0.0,10222.2252,1.0
4195,24.0,193.0,0.0,7.0,0.0,24.0,1.0,195.0,10.0,2339.0,8537.0,0.0,28.0,843.651585,1.0
4196,11.0,46.0,1.0,8.0,0.0,52.0,0.0,255.0,3.0,7167.0,10021.0,1.0,32.0,8794.929887999999,1.0
4197,25.0,49.0,0.0,6.0,0.0,73.0,0.0,133.0,9.0,369.0,1211.0,0.0,24.0,914.4729,1.0
4198,15.0,254.0,0.0,9.0,0.0,86.0,0.0,560.0,6.0,4541.0,6692.0,3.0,36.0,6090.8798719999995,1.0
4199,16.0,224.0,0.0,7.0,1.0,90.0,0.0,103.0,4.0,3174.0,4018.0,0.0,29.0,3647.153664,1.0
4200,17.0,40.0,1.0,9.0,0.0,68.0,0.0,544.0,12.0,5278.0,7595.0,3.0,36.0,6918.3378,1.0
4201,47.0,40.0,1.0,2.0,0.0,94.0,0.0,157.0,10.0,3301.0,4731.0,0.0,8.0,4116.870911999999,1.0
4202,42.0,50.0,1.0,7.0,0.0,36.0,0.0,192.0,10.0,1200.0,1890.0,0.0,28.0,1734.19365,1.0
4203,44.0,222.0,0.0,3.0,0.0,52.0,0.0,384.0,15.0,3025.0,6539.0,2.0,12.0,5140.061712,1.0
4204,25.0,117.0,1.0,6.0,2.0,97.0,0.0,101.0,6.0,5473.0,8488.0,0.0,26.0,6983.656064,1.0
4205,28.0,116.0,1.0,1.0,2.0,96.0,0.0,257.0,15.0,3427.0,18772.0,1.0,6.0,11209.37664,1.0
4206,43.0,145.0,0.0,1.0,0.0,91.0,0.0,208.0,12.0,2486.0,3402.0,1.0,4.0,3110.090368,1.0
4207,14.0,188.0,0.0,3.0,0.0,12.0,1.0,362.0,13.0,4833.0,7071.0,2.0,12.0,948.1661739,1.0
4208,14.0,240.0,1.0,8.0,0.0,4.0,0.0,277.0,1.0,6850.0,10939.0,1.0,32.0,9171.472760999999,1.0
4209,36.0,224.0,0.0,6.0,0.0,87.0,0.0,107.0,7.0,4671.0,6157.0,0.0,24.0,5445.233024,1.0
4210,42.0,37.0,0.0,8.0,0.0,80.0,1.0,251.0,8.0,10644.0,19134.0,1.0,32.0,2221.648804,1.0
4211,30.0,76.0,0.0,8.0,0.0,59.0,0.0,264.0,5.0,3241.0,5236.0,1.0,32.0,4475.790432,1.0
4212,23.0,33.0,1.0,6.0,0.0,31.0,0.0,142.0,5.0,1645.0,9495.0,0.0,24.0,5700.49305,1.0
4213,10.0,87.0,1.0,5.0,2.0,12.0,0.0,231.5,8.0,4676.0,6001.0,0.5,22.0,5581.211823,1.0
4214,27.0,54.0,0.0,1.0,1.0,87.0,0.0,281.0,12.0,9544.0,14523.0,1.0,5.0,12151.40326,1.0
4215,7.0,50.0,0.0,6.0,0.0,85.0,0.0,129.0,6.0,1213.0,1751.0,0.0,24.0,1588.678784,1.0
4216,9.0,232.0,1.0,4.0,2.0,16.0,0.0,249.0,13.0,2698.0,4866.0,1.0,18.0,4035.516408,1.0
4217,36.0,30.0,1.0,0.0,3.0,51.0,0.0,292.0,8.0,363.0,2265.0,1.0,3.0,1596.7648800000002,1.0
4218,18.0,144.0,1.0,8.0,0.0,89.0,1.0,264.0,1.0,2926.0,3801.0,1.0,32.0,536.3398656,1.0
4219,16.0,116.0,0.0,6.0,2.0,58.0,0.0,124.0,7.0,2573.0,8243.0,0.0,26.0,5500.360944,1.0
4220,19.0,143.0,0.0,2.0,2.0,72.0,0.0,104.0,12.0,2181.0,9063.0,0.0,10.0,5675.4225,1.0
4221,7.0,232.0,0.0,6.0,2.0,71.0,0.0,149.0,5.0,2213.0,4385.0,0.0,26.0,3415.1535,1.0
4222,6.0,262.0,1.0,8.0,2.0,29.0,0.0,253.0,11.0,3514.0,10665.0,1.0,34.0,7329.09135,1.0
4223,49.0,195.0,0.0,9.0,0.0,87.0,0.0,604.0,9.0,7569.0,9972.0,3.0,36.0,9247.283584,1.0
4224,49.0,137.0,0.0,6.0,2.0,41.0,0.0,122.0,7.0,1594.0,4783.0,0.0,26.0,3291.5285280000003,1.0
4225,1.0,88.0,1.0,1.0,0.0,6.0,0.0,221.0,17.0,10444.0,13816.0,1.0,4.0,12370.38284,1.0
4226,29.0,117.0,0.0,0.0,1.0,7.0,1.0,319.0,14.0,6384.0,8978.0,2.0,1.0,1201.4923390000001,1.0
4227,14.0,84.0,1.0,0.0,1.0,77.0,1.0,331.0,5.0,11831.0,17299.0,2.0,1.0,2213.13708,1.0
4228,16.0,222.0,0.0,5.0,0.0,63.0,0.0,252.0,8.0,3947.0,5833.0,1.0,20.0,5094.4509,1.0
4229,43.0,195.0,1.0,5.0,0.0,100.0,0.0,260.5,9.0,2914.0,4291.0,1.0,20.0,3848.16335,1.0
4230,23.0,232.0,1.0,9.0,2.0,38.0,0.0,643.0,9.0,2294.0,3767.0,3.0,38.0,3667.039425,1.0
4231,9.0,123.0,0.0,6.0,0.0,8.0,0.0,145.0,8.0,4828.0,7026.0,0.0,24.0,6076.132326,1.0
4232,3.0,224.0,1.0,1.0,0.0,34.0,0.0,244.0,16.0,4329.0,5693.0,1.0,4.0,5249.86245,1.0
4233,30.0,138.0,1.0,7.0,0.0,86.0,0.0,121.0,1.0,5886.0,10571.0,0.0,28.0,8230.075392,1.0
4234,24.0,201.0,1.0,0.0,0.0,55.0,0.0,277.0,10.0,6416.0,8763.0,1.0,0.0,7823.695823999999,1.0
4235,6.0,116.0,1.0,6.0,2.0,74.0,0.0,142.0,7.0,4266.0,11175.0,0.0,26.0,7789.221,1.0
4236,43.0,223.0,0.0,7.0,0.0,49.0,0.0,195.0,3.0,4630.0,8200.0,0.0,28.0,6569.603712,1.0
4237,10.0,189.0,1.0,9.0,0.0,78.0,0.0,599.0,15.0,6006.0,8037.0,3.0,36.0,7554.7197,1.0
4238,46.0,261.0,0.0,5.0,2.0,5.0,0.0,344.0,13.0,3858.0,5874.0,2.0,22.0,5215.8083670000005,1.0
4239,14.0,40.0,0.0,7.0,0.0,70.0,0.0,190.0,3.0,3676.0,4886.0,0.0,28.0,4427.5572,1.0
4240,42.0,261.0,0.0,3.0,2.0,76.0,1.0,353.0,11.0,2969.0,5375.0,2.0,14.0,672.644115,1.0
4241,39.0,130.0,1.0,3.0,0.0,83.0,0.0,389.0,12.0,2147.0,5865.0,2.0,12.0,4336.452736,1.0
4242,38.0,144.0,0.0,3.0,0.0,69.0,0.0,365.0,17.0,1624.0,3221.0,2.0,12.0,2763.7038,1.0
4243,37.0,41.0,1.0,4.0,0.0,90.0,0.0,210.0,6.5,2395.0,3408.0,1.0,16.0,3070.98176,1.0
4244,41.0,195.0,1.0,5.0,0.0,35.0,0.0,248.0,14.0,5885.0,8162.0,1.0,20.0,7263.126675,1.0
4245,42.0,105.0,1.0,8.0,3.0,67.0,1.0,291.0,7.0,4335.0,10956.0,1.0,35.0,1179.364725,1.0
4246,2.0,261.0,0.0,6.0,1.0,87.0,0.0,146.0,6.0,1827.0,5238.0,0.0,25.0,3627.619072,1.0
4247,19.0,150.0,1.0,9.0,0.0,16.0,0.0,561.0,7.0,688.0,4258.0,3.0,36.0,3035.426427,1.0
4248,12.0,25.0,0.0,0.0,0.0,10.0,0.0,338.0,15.0,3292.0,4587.0,2.0,0.0,4282.981659,1.0
4249,7.0,185.0,1.0,3.0,0.0,50.0,1.0,368.0,17.0,5812.0,8729.0,2.0,12.0,1140.2841740000001,1.0
4250,23.0,144.0,0.0,5.0,0.0,37.0,0.0,255.0,5.0,2514.0,4383.0,1.0,20.0,3695.95695,1.0
4251,3.0,158.0,0.0,8.0,3.0,67.0,0.0,224.0,5.0,5818.0,15774.0,1.0,35.0,10915.146,1.0
4252,26.0,222.0,1.0,2.0,0.0,30.0,0.0,148.0,6.0,1493.0,3080.0,0.0,8.0,2429.780325,1.0
4253,38.0,158.0,1.0,2.0,3.0,80.0,0.0,158.0,6.5,1523.0,6823.0,0.0,11.0,4237.628675,1.0
4254,17.0,118.0,0.0,5.0,2.0,57.0,0.0,240.0,14.0,5034.0,7636.0,1.0,22.0,6541.733232,1.0
4255,49.0,116.0,1.0,3.0,2.0,55.0,0.0,393.0,17.0,3789.0,8323.0,2.0,14.0,6417.96048,1.0
4256,16.0,2.0,1.0,6.0,3.0,21.0,0.0,141.0,9.0,711.0,1122.0,0.0,27.0,1055.6742,1.0
4257,8.0,238.0,0.0,8.0,2.0,48.0,1.0,207.0,5.0,1056.0,4402.0,1.0,34.0,437.78413439999997,1.0
4258,3.0,189.0,1.0,1.0,0.0,25.0,0.0,237.0,12.0,1398.0,3826.0,1.0,4.0,2844.999675,1.0
4259,44.0,6.0,1.0,6.0,0.0,62.0,1.0,127.0,9.0,897.0,6032.0,0.0,24.0,533.80107,1.0
4260,24.0,232.0,1.0,8.0,2.0,92.0,0.0,234.0,7.0,6161.0,10317.0,1.0,34.0,8356.675712,1.0
4261,9.0,116.0,0.0,3.0,1.0,51.0,0.0,366.0,11.0,5362.0,10007.0,2.0,13.0,8007.37272,1.0
4262,37.0,201.0,1.0,0.0,0.0,28.0,0.0,296.0,10.0,6782.0,10375.0,1.0,0.0,8860.8723,1.0
4263,25.0,222.0,0.0,8.0,0.0,40.0,0.0,242.0,5.0,1344.0,3093.0,1.0,32.0,2406.223775,1.0
4264,23.0,87.0,1.0,0.0,0.0,49.0,0.0,320.0,10.0,2236.0,2997.0,2.0,0.0,2920.309632,1.0
4265,34.0,189.0,1.0,8.0,0.0,23.0,0.0,264.0,1.0,5298.0,7779.0,1.0,32.0,6786.142125,1.0
4266,5.0,14.0,0.0,9.0,0.0,17.0,0.0,647.0,17.0,2301.0,8011.0,3.0,36.0,5811.1888229999995,1.0
4267,35.0,163.0,0.0,1.0,2.0,45.0,0.0,206.0,15.0,4721.0,6637.0,1.0,6.0,5855.801472,1.0
4268,26.0,185.0,1.0,5.0,0.0,31.0,0.0,209.0,11.0,6555.0,8384.0,1.0,20.0,7667.5032,1.0
4269,6.0,15.0,0.0,8.0,0.0,27.0,0.0,221.0,7.0,1011.0,4016.0,1.0,32.0,2729.41935,1.0
4270,37.0,123.0,1.0,5.0,0.0,42.0,0.0,301.0,7.0,7254.0,9490.0,2.0,20.0,8623.315295999999,1.0
4271,21.0,182.0,1.0,9.0,1.0,13.0,0.0,590.0,10.5,9157.0,13701.0,3.0,37.0,12030.36684,1.0
4272,11.0,183.0,1.0,5.0,2.0,65.0,1.0,309.0,5.0,4668.0,7117.0,2.0,22.0,921.360825,1.0
4273,18.0,194.0,1.0,1.0,0.0,17.0,0.0,269.0,16.0,7564.0,10865.0,1.0,4.0,9497.290176,1.0
4274,35.0,222.0,1.0,1.0,0.0,21.0,0.0,256.0,12.0,2437.0,6284.0,1.0,4.0,4610.175675,1.0
4275,12.0,16.0,1.0,7.0,0.0,50.0,0.0,150.0,7.0,1394.0,1960.0,0.0,28.0,1816.469712,1.0
4276,26.0,123.0,0.0,2.0,0.0,72.0,0.0,119.0,17.0,4020.0,6143.0,0.0,8.0,5157.0486,1.0
4277,25.0,165.0,1.0,0.0,3.0,47.0,0.0,274.0,7.0,4067.0,8593.0,1.0,3.0,6566.136047999999,1.0
