,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,ide,year,weekofyear,month,dayofweek,hour
5136,49,201,1,3,0,47,0,372.0,12.0,4943.0,6695.0,6158.312928,325,1,9,7,5,8
5137,35,231,1,9,1,3,0,550.0,9.0,3014.0,6363.615760927363,4150.324926,205,1,25,10,4,5
5138,25,112,1,4,0,23,0,216.0,10.0,6626.0,9409.0,8220.9162,2,2,3,5,6,13
5139,36,187,1,5,0,89,0,264.9705573080967,7.0,8056.0,9607.0,8951.889408,355,1,19,9,5,15
5140,8,16,1,8,0,93,0,255.0,1.0,1557.0,2202.0,2103.950464,54,2,10,0,5,11
5141,17,273,0,1,0,45,1,215.0,13.0,1025.0,2521.0,296.634312,205,2,42,4,0,17
5142,44,92,1,7,1,52,0,117.0,5.0,4582.0,7074.0,5909.843376,205,1,34,2,2,19
5143,7,80,1,1,0,89,0,297.0,12.0,3460.0,4601.0,4269.954304,13,1,33,2,4,8
5144,5,237,1,3,1,93,0,363.0,17.0,5845.0,14320.0,10311.977984000001,221,2,3,5,6,5
5145,36,78,1,8,0,39,0,241.0,7.0,2992.0,4884.0,4171.3056,112,2,1,5,0,12
5146,25,51,1,7,0,83,0,116.0,6.0,6814.0,9663.0,8239.064064,261,1,34,2,2,17
5147,31,273,0,6,0,8,0,139.0,8.0,1396.0,3418.0,2547.6752070000002,100,2,4,5,1,16
5148,5,164,1,0,3,49,0,338.0,6.0,871.0,6799.0,4148.578079999999,44,1,20,9,4,14
5149,25,164,0,4,3,65,0,204.0,16.0,3102.0,14232.0,8796.0213,54,2,41,0,5,1
5150,12,149,1,4,0,21,1,217.0,17.0,1190.0,2936.0,341.67018375,205,1,38,3,0,17
5151,5,209,1,8,0,94,1,242.0,5.0,6108.0,10282.0,1247.9322240000001,44,1,20,9,1,17
5152,39,200,0,6,0,27,0,101.0,9.0,5734.0,8442.0,7177.39155,54,1,34,2,3,18
5153,47,51,0,7,0,92,0,196.0,10.254457730228655,8409.0,12380.0,10444.146944,205,1,34,2,4,17
5154,13,127,0,3,0,84,0,351.0,13.0,5721.0,8269.0,7249.176704,91,2,1,5,4,4
5155,1,201,1,7,0,38,0,110.0,8.0,6246.0,8458.0,7449.2103,44,1,20,9,1,13
5156,17,201,1,3,0,34,1,392.0,17.0,2978.0,6363.615760927363,604.66305375,212,1,25,10,2,6
5157,28,231,0,9,0,62,0,504.0,14.0,4497.0,5291.0,5350.8015,219,2,0,0,3,22
5158,25,265,1,3,0,26,0,382.0,11.0,727.0,2749.0,2116.605225,367,2,4,5,0,0
5159,3,10,0,9,3,38,0,264.9705573080967,9.0,588.0,968.0,1386.22575,339,1,9,7,2,8
5160,42,231,0,6,0,61,1,114.0,7.0,4279.0,5743.0,761.5837349999999,54,2,0,0,0,19
5161,41,231,1,2,0,12,0,153.0,14.0,4360.0,5857.0,5268.123135,219,2,37,4,4,17
5162,26,127,0,1,0,16,0,275.0,15.0,7524.0,9888.0,8993.160593999999,301,2,4,5,0,16
5163,40,189,1,9,0,4,0,527.0,7.0,2723.0,4096.0,3938.496111,279,1,25,10,3,6
5164,22,199,1,7,0,72,0,129.0,4.0,1379.0,5516.0,3542.1012,297,2,4,5,1,14
5165,6,50,1,2,0,28,0,141.0,11.0,381.0,1009.0,834.6681,97,1,24,10,3,21
5166,10,59,1,6,0,78,0,112.0,7.0,4469.0,6884.0,5734.5453,267,1,19,9,5,16
5167,25,216,1,0,0,3,1,333.0,15.0,648.0,944.0,169.51154715,368,2,4,5,0,14
5168,28,264,0,4,3,56,0,272.0,16.0,8883.0,15506.0,12406.099536,167,2,1,5,5,2
5169,46,164,1,3,3,68,0,373.0,12.0,7996.0,12008.0,10283.13,44,1,20,9,2,11
5170,9,220,0,1,2,12,0,246.0,17.0,2237.0,2935.0,2836.11636,205,2,0,0,3,20
5171,35,218,0,1,0,91,1,260.0,13.0,4290.0,6574.0,842.5490304,3,2,44,4,2,16
5172,29,40,0,7,0,50,0,180.0,5.0,6281.0,8101.0,7327.4025599999995,205,1,34,2,4,17
5173,32,230,0,3,0,91,0,371.0,16.0,3332.0,5293.0,4622.85824,205,1,30,1,1,15
5174,33,141,0,2,2,28,0,157.0,13.0,1708.0,4589.0,3301.316025,373,2,4,5,1,13
5175,45,71,0,8,0,94,0,243.0,8.0,3031.0,5618.0,4505.1381759999995,54,2,17,0,1,19
5176,46,120,0,6,2,35,0,117.0,9.0,2023.0,6491.0,4366.885425,205,1,34,2,3,18
5177,36,201,1,0,0,21,0,253.0,6.0,4496.0,6157.0,5568.74325,345,1,9,7,5,7
5178,17,127,0,1,0,69,1,257.0,10.254457730228655,7540.0,11007.0,1417.07016,219,1,34,2,4,19
5179,11,3,0,1,0,70,0,290.0,15.0,1055.0,2021.0,1812.0069,343,1,20,9,5,13
5180,46,234,1,9,3,7,1,624.0,16.0,453.0,1242.0,220.9069071,54,1,36,3,3,12
5181,6,138,1,3,0,20,0,264.9705573080967,16.0,1452.0,12086.0,6996.778825,44,1,20,9,2,13
5182,34,228,1,7,0,85,0,165.0,10.0,1684.0,4106.0,3018.7942399999997,201,1,25,10,2,5
5183,46,40,1,8,0,69,0,201.0,7.0,4494.0,5895.0,5345.1486,257,1,20,9,0,13
5184,34,148,0,0,2,98,1,277.0,6.0,1165.0,4331.0,447.459936,54,2,0,0,2,18
5185,42,85,0,6,0,42,0,126.0,6.0,1705.0,5260.0,3587.4822240000003,345,2,4,5,1,16
5186,5,164,1,9,3,38,0,570.0,9.0,10003.0,14218.0,12659.6715,257,1,19,9,6,13
5187,21,178,0,8,0,98,0,232.0,7.0,1764.0,3332.0,2741.722368,282,1,20,9,6,11
5188,2,231,0,8,0,35,0,274.0,1.0,5058.0,6498.0,6037.44855,205,1,36,3,6,18
5189,30,59,1,4,0,14,1,280.0,17.0,5012.0,7220.0,960.8639039999999,2,2,3,5,0,19
5190,1,268,0,7,2,37,0,142.0,10.0,2097.0,4018.0,3194.5536,219,2,0,0,0,21
5191,11,199,1,3,0,80,0,381.0,14.0,2562.0,4551.0,3853.7742,308,1,9,7,4,7
5192,6,141,0,8,2,6,0,218.0,3.0,915.0,3099.0,2225.3774399999998,279,1,25,10,3,7
5193,12,228,1,3,0,85,0,390.0,13.0,2977.0,5694.0,4663.011584000001,257,2,4,5,2,11
5194,9,164,1,9,3,70,0,618.0,6.0,9615.0,12956.0,11791.1673,169,1,20,9,0,15
5195,1,191,1,7,0,81,0,185.0,11.0,5850.0,7537.0,6786.703616,44,1,20,9,1,15
5196,5,200,1,7,0,39,0,149.0,9.0,8051.0,11517.0,9916.955475,205,1,36,3,5,17
5197,40,4,0,4,0,56,0,239.0,17.0,953.0,2509.0,1960.313184,205,2,37,4,5,15
5198,12,63,0,8,1,49,0,269.0,3.0,1484.0,2402.0,2198.419488,54,1,38,3,0,17
5199,27,149,0,0,0,43,0,300.0,16.0,3030.0,6085.0,4833.655344,160,2,1,5,1,14
5200,49,10,1,6,3,10,0,106.0,8.0,622.0,1375.0,1105.18947,44,1,20,9,2,9
5201,38,163,1,7,1,86,0,122.0,3.0,386.0,7462.0,3988.900608,297,2,4,5,0,11
5202,36,178,1,1,0,23,1,250.0,13.0,3044.0,3676.0,540.80011125,54,2,37,4,3,1
5203,45,149,0,8,0,40,0,286.0,8.0,2118.0,2909.0,2738.476025,345,2,4,5,0,16
5204,23,10,1,7,3,84,0,184.0,7.0,485.0,1182.0,1003.419648,205,1,36,3,5,12
5205,15,141,1,7,2,17,0,128.0,4.0,2338.0,6363.615760927363,3913.118649,297,1,9,7,5,7
5206,17,16,1,8,0,67,0,294.0,6.0,1716.0,2448.0,2353.4775,204,1,25,10,3,9
5207,38,195,0,2,0,48,1,144.0,11.0,5575.0,6363.615760927363,1216.2126024,219,1,34,2,3,6
5208,35,33,1,1,0,46,0,200.0,13.0,1564.0,8475.0,5192.5834079999995,168,2,4,5,0,14
5209,25,191,0,9,0,31,1,559.0,17.0,4291.0,6220.0,871.33071375,246,1,30,1,2,0
5210,16,195,1,2,0,11,0,172.0,10.254457730228655,3104.0,4142.0,3800.7798840000005,86,1,25,10,3,9
5211,15,41,0,6,0,91,0,126.0,6.0,2525.0,3337.0,3014.713856,204,1,25,10,3,8
5212,2,204,1,9,0,64,0,508.0,8.0,2492.0,4463.0,3948.3972,205,1,25,10,4,5
5213,26,32,1,0,0,38,0,284.0,6.0,3795.0,8480.0,6409.11705,282,1,42,4,6,8
5214,45,257,1,6,0,62,0,108.0,6.0,1286.0,5793.0,3613.1238,44,1,20,9,2,15
5215,1,249,1,5,0,33,0,337.0,7.0,7609.0,10379.0,9313.95675,219,1,34,2,3,20
5216,46,164,0,1,3,65,0,267.0,16.0,3828.0,11931.0,8077.5189,205,1,36,3,6,18
5217,33,189,1,3,0,33,1,362.0,15.0,4881.0,6838.0,932.20714125,339,1,12,7,4,17
5218,38,120,1,8,2,20,1,240.0,4.0,1496.0,5779.0,568.7525099999999,101,1,33,2,3,7
5219,46,51,0,9,0,62,0,533.0,7.0,1698.0,2254.0,2485.2762,205,1,25,10,3,8
5220,44,268,1,7,2,67,0,136.0,4.0,3589.0,4899.0,4337.883,297,2,1,5,6,3
5221,29,138,1,0,0,7,0,346.0,10.0,5755.0,19922.0,13196.020266,221,2,2,5,6,1
5222,14,51,1,6,0,6,0,129.0,8.0,1852.0,2407.0,2259.97398,205,1,25,10,3,9
5223,8,164,1,8,3,21,0,238.0,2.0,4074.0,13078.0,8793.6807,257,1,9,7,3,8
5224,16,40,1,3,0,55,0,383.0,11.0,4585.0,6272.0,5780.238192,36,1,19,9,6,13
5225,2,269,0,5,2,73,0,202.0,10.0,1538.0,6801.0,4331.9133,100,1,9,7,3,7
5226,47,231,0,7,0,81,1,111.0,3.0,4755.0,5801.0,796.9433472000001,54,2,0,0,0,21
5227,37,112,1,4,0,20,0,204.0,12.0,6725.0,9062.0,7924.563175,368,2,3,5,5,1
5228,19,10,1,1,3,90,0,285.0,15.0,302.0,825.0,837.1193599999999,279,1,25,10,2,9
5229,19,80,1,1,0,27,1,216.0,13.0,2890.0,3957.0,545.22601875,368,1,33,2,1,8
5230,23,200,0,4,0,30,0,279.0,12.0,4691.0,6159.0,5696.233725,205,1,25,10,3,8
5231,29,164,1,9,3,64,0,567.0,14.0,4144.0,13009.0,9063.9549,279,1,19,9,5,13
5232,34,164,1,8,3,33,1,243.0,6.0,8161.0,16065.0,1849.85427375,221,2,2,5,4,15
5233,41,47,0,0,0,99,0,319.0,7.0,6969.0,6363.615760927363,9122.96,257,1,19,9,6,15
5234,34,175,0,5,0,62,0,237.0,8.0,1621.0,4953.0,3491.3637,53,2,0,0,2,18
5235,2,228,0,7,0,74,1,175.0,11.0,2440.0,5435.0,611.349255,100,2,44,4,4,12
5236,35,30,0,1,3,100,0,251.0,14.0,398.0,2143.0,1489.0062,86,1,25,10,3,5
5237,44,163,0,4,1,73,1,291.0,13.0,5500.0,8195.0,1061.3889,279,1,9,7,4,5
5238,22,32,1,2,0,46,0,172.0,5.0,2442.0,6399.0,4565.303856,257,2,4,5,1,15
5239,48,230,1,5,0,91,0,247.0,11.0,1949.0,4495.0,3422.535424,205,1,25,10,4,6
5240,20,232,1,0,2,54,1,279.0,10.254457730228655,781.0,2577.0,292.07070719999996,315,1,23,10,5,9
5241,34,236,1,0,0,57,0,340.0,16.0,4236.0,10317.0,7579.319904000001,348,2,4,5,0,14
5242,11,40,0,7,0,14,1,121.0,9.0,4618.0,6133.0,825.1184799,100,2,1,5,0,15
5243,6,26,1,6,0,86,1,140.0,9.0,2880.0,4295.0,551.5511232000001,156,2,4,5,1,15
5244,18,90,0,9,0,11,0,264.9705573080967,8.0,2794.0,3761.0,3760.7438880000004,86,1,25,10,3,8
5245,26,37,0,5,0,63,0,304.0,10.0,806.0,6363.615760927363,1901.9088,44,1,20,9,1,16
5246,38,169,1,7,2,87,0,140.0,8.0,7490.0,10076.0,8801.437568000001,100,2,4,5,1,16
5247,25,4,1,9,0,41,1,587.0,8.0,1254.0,1594.0,299.8893456,54,2,41,0,6,18
5248,25,231,1,8,1,69,0,231.0,1.0,3252.0,4523.0,4077.7011,297,1,33,2,1,8
5249,23,149,1,1,0,10,0,266.0,13.0,1770.0,3792.0,3050.314938,116,1,25,10,5,0
5250,42,205,0,3,0,97,0,384.0,12.0,2188.0,7795.0,5303.996544,205,2,37,4,5,21
5251,2,120,1,0,2,93,0,318.0,9.0,6842.0,14393.0,10787.451136,339,1,9,7,4,8
5252,14,92,1,0,1,95,0,339.0,17.0,4870.0,9236.0,7297.372544,158,2,4,5,1,13
5253,32,51,0,2,0,56,0,123.0,10.0,1610.0,2092.0,1963.2045600000001,191,1,25,10,4,9
5254,14,218,0,7,0,29,0,132.0,10.0,4694.0,6363.615760927363,5629.401225,100,1,9,7,3,9
5255,24,231,0,9,1,73,0,484.0,17.0,3100.0,3844.0,3922.281,86,1,25,10,3,8
5256,10,191,1,7,0,95,0,102.0,5.0,5867.0,8927.0,7394.661120000001,44,1,20,9,1,0
5257,35,90,0,2,0,18,2,149.0,17.0,3080.0,4324.0,3856.904271,86,1,25,10,5,8
5258,11,141,1,3,2,80,0,365.0,10.254457730228655,1445.0,3456.0,2756.227425,205,1,25,10,4,6
5259,15,40,0,1,0,33,1,235.0,14.0,4656.0,6444.0,866.74321125,221,2,1,5,6,17
5260,9,228,0,2,0,91,1,144.0,14.0,2773.0,4175.0,535.6036224,205,2,0,0,3,22
5261,7,230,0,8,0,22,0,232.0,6.0,2076.0,5230.0,3877.472025,205,1,25,10,3,8
5262,24,252,1,2,0,8,0,165.0,11.0,1752.0,2626.0,2356.174359,279,1,25,10,4,8
5263,39,201,0,0,0,42,1,254.0,12.0,5389.0,7546.0,1002.9289104000001,3,1,20,9,0,11
5264,10,164,1,1,3,59,0,220.0,17.0,3620.0,9784.0,6889.016304000001,54,1,36,3,3,18
5265,1,189,1,3,0,99,1,398.0,11.0,2669.0,3973.0,550.356576,205,1,25,10,3,7
5266,15,231,1,0,0,32,0,331.0,14.0,7741.0,10551.0,9466.0755,367,2,4,5,0,14
5267,45,265,1,0,0,5,0,336.0,14.0,702.0,3379.0,2379.122064,221,2,4,5,0,10
5268,35,127,1,9,0,95,0,567.0,8.0,4234.0,6052.0,5631.826816,345,1,9,7,5,7
5269,12,231,1,8,0,93,0,293.0,7.0,7355.0,9595.0,8647.585407999999,261,1,34,2,5,20
5270,27,165,1,7,1,61,0,184.0,1.0,8531.0,12027.0,10359.3897,261,1,34,2,5,19
5271,41,90,1,9,0,84,0,264.9705573080967,12.0,2651.0,3525.0,3544.917376,205,1,25,10,3,7
5272,24,127,1,9,0,52,0,579.0,16.0,3882.0,5451.0,5219.350992000001,205,2,17,0,2,9
5273,17,242,1,2,0,39,0,105.0,8.0,1089.0,3313.0,2301.9906,212,1,25,10,3,5
5274,26,48,0,6,0,71,0,113.0,9.0,1722.0,3666.0,2781.3258,116,1,25,10,5,9
5275,16,228,1,9,0,86,0,590.0,11.0,2679.0,3773.0,3764.54848,204,1,25,10,5,6
5276,19,127,0,0,0,58,0,263.0,7.0,6282.0,10664.0,8685.981648,368,2,4,5,0,16
5277,23,57,0,9,0,5,0,621.0,14.0,1502.0,2021.0,2384.731503,204,1,25,10,3,6
5278,34,200,1,1,0,9,0,229.0,15.0,4635.0,7099.0,6104.18952,329,1,33,2,4,7
5279,23,157,1,0,0,46,0,278.0,6.0,871.0,2614.0,2008.61208,44,1,20,9,4,9
5280,30,228,1,6,0,68,0,146.0,5.0,3815.0,5043.0,4531.4379,251,1,33,2,4,6
5281,22,141,0,3,2,90,0,373.0,17.0,978.0,4467.0,3055.488128,54,2,0,0,2,22
5282,11,40,1,4,0,49,0,270.0,14.0,4496.0,6409.0,5693.457168,3,1,20,9,0,14
5283,13,120,1,0,2,76,0,257.0,6.0,3329.0,21592.0,12597.7302,221,2,4,5,0,13
5284,10,200,1,1,0,1,0,297.0,14.0,4899.0,6659.0,6083.481591,205,1,34,2,1,19
5285,8,39,1,9,2,69,0,647.0,10.0,968.0,1518.0,1872.3276,368,2,4,5,0,15
5286,2,178,1,8,0,78,0,283.0,2.0,1711.0,2683.0,2455.6356,279,1,25,10,2,7
5287,6,112,1,0,0,60,0,330.0,10.0,3920.0,5552.0,4956.64835,45,2,44,4,1,16
5288,12,228,1,9,0,82,0,553.0,9.0,1570.0,4090.0,3336.79808,262,2,17,0,3,16
5289,5,228,1,5,0,34,0,210.0,14.0,6130.0,7787.0,7160.2944,221,2,2,5,3,12
5290,19,164,1,3,3,2,0,355.0,16.0,6367.0,16726.0,11918.778003,368,2,3,5,6,13
5291,4,195,1,7,0,3,1,123.0,11.0,2888.0,3937.0,530.83441125,201,1,25,10,1,14
5292,8,201,1,2,0,70,0,104.0,15.0,4294.0,6599.0,5503.0833,315,1,9,7,5,9
5293,13,10,1,7,3,79,0,170.0,2.0,543.0,1471.0,1165.428,54,1,36,3,6,18
5294,22,202,1,9,0,22,0,577.0,7.0,4563.0,6363.615760927363,6157.477725,282,1,5,6,5,10
5295,18,15,1,3,0,56,0,366.0,13.0,1344.0,4561.0,3301.0770239999997,219,2,0,0,0,19
5296,38,175,0,1,0,22,1,279.0,17.0,1552.0,4583.0,501.49960875,205,2,17,0,0,9
5297,12,191,0,7,0,51,0,116.0,6.0,3992.0,5788.0,4976.872848,205,1,25,10,3,8
5298,46,254,1,9,0,9,0,503.0,10.254457730228655,1689.0,6363.615760927363,3798.2101409999996,44,1,20,9,4,9
5299,44,239,1,0,2,65,1,310.0,13.0,4308.0,5963.0,809.64873,282,1,9,7,5,5
5300,27,61,1,2,0,34,0,115.0,13.0,4476.0,6665.0,5678.50815,339,1,9,7,2,9
5301,12,195,1,4,0,12,0,289.0,10.254457730228655,4145.0,5464.0,5100.199929,283,1,9,7,5,6
5302,36,233,1,1,1,37,0,290.0,12.0,2545.0,7415.0,5262.79005,205,1,34,2,5,17
5303,18,218,1,3,0,98,0,384.0,16.0,3767.0,6363.615760927363,4902.206848,86,1,25,10,3,5
5304,1,231,1,6,0,23,0,145.0,7.0,4051.0,5662.0,4992.38775,54,2,17,0,6,10
5305,2,191,0,2,0,39,0,133.0,8.0,3275.0,5120.0,4323.02535,343,1,20,9,5,13
5306,44,239,1,1,2,39,0,241.0,16.0,2718.0,4884.0,4037.9598,100,1,25,10,1,6
5307,36,164,0,4,3,46,0,264.9705573080967,14.0,5436.0,6363.615760927363,10632.593088,262,1,34,2,2,21
5308,3,91,0,0,0,14,0,330.0,12.0,3453.0,5370.0,4746.315321,205,2,10,0,5,1
5309,25,273,0,4,0,46,0,261.0,17.0,1122.0,2740.0,2181.230208,3,2,44,4,4,16
5310,17,201,1,4,0,13,0,220.0,12.0,4789.0,6605.0,5923.247616,157,1,19,9,5,13
5311,10,273,1,1,0,80,0,252.0,13.0,805.0,2336.0,1783.48785,44,1,20,9,3,14
5312,30,3,0,3,0,52,0,355.0,17.0,1820.0,3280.0,2890.7202239999997,86,1,25,10,2,7
5313,8,181,1,6,2,72,0,102.0,7.0,2701.0,8519.0,5658.7707,221,2,3,5,6,13
5314,0,12,0,3,1,4,0,373.0,11.0,1435.0,2287.0,2235.826395,44,1,20,9,2,14
5315,36,229,0,4,0,14,0,264.9705573080967,11.0,451.0,834.0,914.118579,339,1,9,7,3,7
5316,7,228,0,3,0,47,1,396.0,17.0,2553.0,6512.0,735.6927383999999,363,2,1,5,2,18
5317,49,120,0,7,0,70,0,141.0,3.0,6942.0,9391.0,8226.8505,339,1,9,7,4,5
5318,22,75,1,2,2,26,0,150.0,17.0,12528.0,22869.0,17833.893525,220,2,3,5,6,15
5319,20,10,1,8,3,74,0,279.0,7.0,365.0,545.0,726.9768,86,1,25,10,4,7
5320,5,9,0,4,0,84,1,266.0,17.0,2153.0,3685.0,471.6036864,205,2,0,0,0,20
5321,14,120,1,9,2,20,0,620.0,5.0,6762.0,13772.0,10647.057075,65,1,9,7,4,8
5322,18,40,1,2,0,90,0,147.0,8.0,3100.0,4651.0,3967.6313600000003,44,1,20,9,4,14
5323,5,200,1,4,0,77,0,228.0,10.0,4656.0,6772.0,5888.2329,86,1,25,10,3,7
5324,27,193,1,4,0,41,0,272.0,15.0,2332.0,3859.0,3350.558304,86,1,25,10,3,5
5325,29,164,1,4,3,81,0,207.0,12.0,1967.0,10199.0,6206.61888,86,1,25,10,3,6
5326,47,14,0,0,0,32,1,308.0,9.0,1806.0,3479.0,441.82467,86,1,30,1,0,16
5327,43,231,1,1,0,94,0,220.0,17.0,6101.0,8160.0,7256.598272,368,2,4,5,0,16
5328,17,127,1,8,0,18,0,264.9705573080967,3.0,3904.0,6363.615760927363,5017.418208,308,1,9,7,4,6
5329,46,195,1,4,0,31,0,233.0,15.0,3188.0,4275.0,3960.17475,279,1,25,10,2,9
5330,8,201,1,1,0,10,0,244.0,16.0,2830.0,3707.0,3517.378227,201,1,25,10,2,5
5331,37,25,0,5,0,8,0,291.0,5.0,3085.0,4174.0,3921.9177689999997,35,2,1,5,3,0
5332,41,201,1,4,0,100,1,241.0,13.0,5196.0,7018.0,931.9397025000001,3,1,19,9,6,13
5333,9,218,1,1,0,12,0,297.0,13.0,6434.0,8598.0,7821.987723,297,2,2,5,6,21
5334,26,164,1,2,3,86,0,136.0,7.0,9984.0,14398.0,12157.898368,345,1,9,7,5,8
5335,10,164,1,3,3,85,0,377.0,11.0,8484.0,12839.0,10891.106688,297,2,2,5,5,18
5336,6,164,1,0,3,80,0,271.0,13.0,4585.0,6363.615760927363,9611.180775,308,1,9,7,5,9
5337,31,37,0,3,0,93,0,389.0,14.0,3186.0,6470.0,5148.537856,333,2,44,4,2,0
5338,20,218,1,3,0,20,0,392.0,12.0,5171.0,7202.0,6437.7368,241,1,33,2,6,19
5339,34,254,1,7,0,36,0,180.0,10.254457730228655,1567.0,4813.0,3364.118625,44,1,20,9,4,9
5340,28,191,1,7,0,73,0,135.0,11.0,3450.0,4900.0,4271.4441,86,1,25,10,3,5
5341,49,264,1,1,3,15,0,292.0,14.0,6154.0,12822.0,9792.300672,168,1,9,7,1,8
5342,22,124,1,0,2,85,0,345.0,11.0,2019.0,2969.0,2800.818944,277,1,18,8,2,0
5343,0,61,0,4,0,31,1,270.0,14.0,6284.0,8534.0,1150.52198625,44,1,20,9,2,14
5344,1,239,1,9,2,63,0,618.0,15.0,5098.0,6740.0,6480.4212,263,1,18,8,3,18
5345,30,14,1,9,0,30,0,553.0,13.0,2026.0,20473.0,11787.5772,368,2,4,5,0,14
5346,30,7,0,4,0,13,0,260.0,13.0,905.0,2693.0,2061.133866,44,1,20,9,2,13
5347,39,143,1,5,0,29,0,301.0,10.254457730228655,2495.0,3640.0,3364.358025,297,1,33,2,3,7
5348,48,164,1,9,3,38,0,529.0,15.0,2859.0,6638.0,5271.40845,44,1,20,9,3,14
5349,33,80,0,5,0,11,0,287.0,7.0,3108.0,5383.0,4535.016453,282,2,4,5,2,13
5350,0,149,1,4,0,79,1,260.0,16.0,1643.0,3123.0,393.051285,205,2,41,0,6,19
5351,20,231,1,1,0,4,0,284.0,17.0,6913.0,9546.0,8526.637251,221,2,4,5,0,11
5352,36,149,0,8,0,43,0,238.0,9.0,1462.0,2982.0,2446.2432,282,1,25,10,1,6
5353,43,236,1,0,0,29,0,259.0,5.0,2880.0,14440.0,8901.021675,339,1,33,2,3,9
5354,24,56,0,7,1,56,0,161.0,1.0,7768.0,11004.0,9486.833184000001,54,1,34,2,2,19
5355,36,47,0,4,0,32,0,234.0,12.0,5615.0,7059.0,6562.1535,339,1,9,7,2,8
5356,25,218,1,3,0,68,1,363.0,12.0,6163.0,9049.0,1184.752305,220,2,3,5,0,12
5357,5,149,1,1,0,61,0,216.0,12.0,1400.0,2207.0,2001.4434,204,1,25,10,3,6
5358,40,138,1,8,0,48,0,267.0,7.0,3966.0,23268.0,13804.611408,221,2,4,5,0,14
5359,37,8,0,7,0,56,0,166.0,5.0,778.0,7395.0,4227.310944,158,2,4,5,1,11
5360,25,149,0,5,0,74,0,208.0,8.0,4177.0,5942.0,5218.8345,158,2,4,5,1,14
5361,17,220,0,6,2,65,1,122.0,8.0,2208.0,3113.0,413.51755499999996,205,1,41,3,2,4
5362,34,155,1,5,2,63,0,246.0,10.0,4275.0,6363.615760927363,5497.767,257,1,9,7,1,7
5363,11,24,0,3,0,83,0,357.0,14.0,3066.0,6094.0,4872.224896,243,2,1,5,1,3
5364,7,164,1,0,3,43,0,318.0,11.0,5741.0,17192.0,11721.608495999999,367,2,4,5,0,15
5365,44,40,0,6,0,33,1,149.0,5.0,3214.0,4600.0,607.17076875,126,2,43,4,6,16
5366,42,201,1,1,0,98,0,262.0,14.0,6085.0,8939.0,7672.422912000001,205,1,34,2,2,21
5367,46,231,1,3,0,50,0,354.0,11.0,5514.0,7373.0,6761.040623999999,339,2,4,5,1,16
5368,13,233,1,2,0,22,0,164.0,10.0,3727.0,5803.0,4921.435575,368,1,42,4,5,8
5369,20,124,0,7,2,68,1,136.0,8.0,1829.0,5848.0,590.6691450000001,262,1,36,3,4,19
5370,17,230,0,2,0,42,0,131.0,8.0,6021.0,9878.0,8035.104095999999,17,2,4,5,1,13
5371,34,229,0,1,0,34,2,272.0,16.0,1095.0,1629.0,1632.08955,98,1,20,9,0,0
5372,34,218,0,5,0,62,0,235.0,7.0,4663.0,6363.615760927363,5413.9734,158,1,37,0,3,9
5373,25,239,1,7,2,16,0,196.0,10.254457730228655,4733.0,6944.0,6037.3962,205,1,34,2,2,19
5374,27,16,1,4,0,3,0,225.0,13.0,1995.0,2654.0,2552.264748,246,1,25,10,5,5
5375,29,0,0,2,0,69,0,264.9705573080967,16.0,2585.0,4377.0,3581.3943,257,1,9,7,2,7
5376,48,231,1,7,0,54,0,130.0,10.0,4813.0,7078.0,6042.52872,215,2,1,5,5,8
5377,9,145,1,9,0,92,0,506.0,17.0,2323.0,5187.0,4205.929728,256,1,9,7,2,8
5378,19,200,1,6,0,4,0,105.0,6.0,5016.0,6253.0,5742.305711999999,204,1,25,10,4,5
5379,6,20,1,5,2,8,0,304.0,13.0,580.0,865.0,1027.337256,44,1,20,9,5,10
5380,10,268,0,5,2,52,0,298.0,7.0,2065.0,5050.0,3833.298864,219,2,37,4,6,0
5381,4,147,0,4,0,71,0,206.0,15.0,1.0,6363.615760927363,1357.5375,205,1,25,10,3,8
5382,10,164,1,1,3,33,1,206.0,17.0,17539.0,23652.0,3117.66280875,367,2,4,5,0,13
5383,31,98,1,0,0,19,0,347.0,15.0,2044.0,3304.0,3024.7074989999996,86,1,25,10,2,9
5384,5,40,1,4,0,88,0,220.0,12.0,5733.0,8368.0,7174.142976,221,2,3,5,0,13
5385,35,269,1,1,2,3,0,243.0,13.0,2447.0,10578.0,6763.293603,221,2,2,5,5,20
5386,6,68,1,1,0,94,0,223.0,16.0,3866.0,5350.0,4768.697472,50,2,1,5,2,0
5387,42,231,0,5,0,49,0,275.0,5.0,4710.0,5897.0,5545.43064,283,2,45,5,6,18
5388,12,2,1,4,3,57,0,269.0,16.0,856.0,1639.0,1508.7816,85,1,9,7,1,7
5389,23,191,1,8,0,74,0,286.0,5.0,3501.0,5684.0,4831.992,86,1,25,10,5,6
5390,16,231,0,6,0,98,1,148.0,6.0,4846.0,6127.0,833.4908736000001,224,2,1,5,0,19
5391,27,228,1,0,0,28,0,335.0,5.0,1226.0,3702.0,2793.229425,44,1,20,9,4,11
5392,35,134,1,2,2,3,0,102.0,11.0,4273.0,6363.615760927363,5194.08054,99,1,9,7,1,8
5393,17,138,0,8,0,28,0,239.0,3.0,2564.0,9749.0,6381.356625,116,1,25,10,5,9
